name;url;brand;availability;price
LM5576MH;/product0/8002950012;Texas Instruments;no;600
LM828M5;/product0/8002950365;Texas Instruments;no;180
LMC7660IM;/product0/8002947531;Texas Instruments;no;220
LMC7660IN;/product0/8002947532;Texas Instruments;no;620
LME0505SC;/product0/8001991346;Murata;9-11 дней,4 шт.;4100
LMR10510XMF;/product0/8002953840;Texas Instruments;no;310
LMR10510YSD;/product0/8002953841;Texas Instruments;no;320
LMR14050SDDA;/product0/8002948196;Texas Instruments;no;310
LMR14206XMK;/product0/8002953784;Texas Instruments;no;360
LMR16006XDDC;/product0/8002947989;Texas Instruments;no;190
LMR16006YDDC;/product0/8002947990;Texas Instruments;no;180
LMR16020PDDA;/product0/8003241115;Texas Instruments;no;210
LMR16030SDDA;/product0/8003332776;Texas Instruments;no;440
LMR50410Y5FQDBVRQ1;/product0/8007155359;Texas Instruments;no;450
LMR62014XMF;/product0/8002953708;Texas Instruments;no;180
LMR62421XMF;/product0/8003365112;Texas Instruments;no;280
LMR62421XSD;/product0/8007464049;Texas Instruments;no;540
LMZ12003TZ-ADJ;/product0/8003870489;Texas Instruments;no;2280
LMZ14203TZ-ADJ;/product0/8002948920;Texas Instruments;no;2170
LP2951CM;/product0/8002947583;Texas Instruments;no;190
LP2998MR;/product0/8002951044;Texas Instruments;no;240
LP3470A263DBVR;/product0/8002949857;Texas Instruments;no;520
LT1054CN8;/product0/8005552412;Analog Devices;no;2190
LT1054IDW;/product0/8004513181;Texas Instruments;no;880
LT1054IN8;/product0/8002983101;Analog Devices;no;1500
LT1054IS8;/product0/8002978700;Analog Devices;no;2610
LT1074CT#06;/product0/8002975604;Analog Devices;no;2040
LT1074HVCT;/product0/8002978066;Analog Devices;no;5490
LT1074HVIT;/product0/8002977138;Analog Devices;no;7910
LT1074IT;/product0/8003139320;Analog Devices;no;2200
LT1076CT-5;/product0/8002978068;Analog Devices;no;2710
LT1076HVCR;/product0/8002983106;Analog Devices;no;5730
LT1170CT#06;/product0/8002986668;Analog Devices;no;3810
LT1172CQ;/product0/8003289424;Analog Devices;no;2910
LT1243CN8;/product0/8002983140;Analog Devices;no;1280
LT1271CQ;/product0/8014705856;Analog Devices;no;1110
LT1370CR;/product0/8002984836;Analog Devices;no;5190
LT1370IR;/product0/8002983146;Analog Devices;no;3820
LT1371CR;/product0/8002978097;Analog Devices;no;3740
LT1373IS8;/product0/8002983148;Analog Devices;no;2170
LT1374CT7;/product0/8002983150;Analog Devices;no;3310
LT1374HVIR;/product0/8009431998;Analog Devices;no;2570
LT1375CS8;/product0/8002978099;Analog Devices;no;2430
LT1376CS8-5;/product0/8020551226;Analog Devices;no;800
LT1376IS8-5;/product0/8021753479;Analog Devices;no;1610
LT1425IS;/product0/8004298557;Analog Devices;no;3130
LT1506CR-3.3;/product0/8002978106;Analog Devices;no;2700
LT1506CS8;/product0/8002978107;Analog Devices;no;1990
LT1737IS;/product0/8008300871;Analog Devices;no;2600
LT1765ES8;/product0/8002983181;Analog Devices;no;3170
LT1766EFE-5;/product0/8002974525;Analog Devices;no;2770
LT1766EGN;/product0/8030812650;Analog Devices;no;500
LT1767EMS8-5;/product0/8002983182;Analog Devices;no;2230
LT1933ES6;/product0/8006816526;Analog Devices;no;1050
LT1940EFE;/product0/8002978138;Analog Devices;no;1830
LT1942EUF;/product0/8005427247;Analog Devices;no;2190
LT1946EMS8E;/product0/8002986713;Analog Devices;no;1180
LT1956IGN;/product0/8002981225;Analog Devices;no;3140
LT1976BEFE;/product0/8002986723;Analog Devices;no;2480
LT3431IFE;/product0/8008444060;Analog Devices;no;3860
LT3436EFE;/product0/8002974535;Analog Devices;no;2170
LT3474EFE;/product0/8002980708;Analog Devices;no;2300
LT3480HMSE;/product0/8009982680;Analog Devices;no;3260
LT3481IDD;/product0/8007202062;Analog Devices;no;1710
LT3481IMSE#PBF, Linear Technology DC-DC преобразователь;/product0/8007242264;Linear;no;1850
LT3506AEFE;/product0/8002986760;Analog Devices;no;2840
LT3680EDD;/product0/8002983227;Analog Devices;no;2790
LT3680HMSE;/product0/8002986770;Analog Devices;no;3760
LT3684IMSE;/product0/8002983229;Analog Devices;no;1180
LT3741EUF;/product0/8002986771;Analog Devices;no;2790
LT3757MPMSE;/product0/8002986781;Analog Devices;no;2350
LT3758IMSE;/product0/8002986784;Analog Devices;no;1840
LT3759EMSE;/product0/8002990407;Analog Devices;no;1610
LT3800EFE;/product0/8002974543;Analog Devices;no;1570
LT3840IFE;/product0/8002975590;Analog Devices;no;2840
LT3840MPFE;/product0/8008536353;Analog Devices;no;7090
LT3905EUD;/product0/8002975513;Analog Devices;no;1990
LT3959IFE;/product0/8002975561;Analog Devices;no;2510
LT3970EMS;/product0/8002986787;Analog Devices;no;1870
LT3973HMSE-3.3;/product0/8002976653;Analog Devices;no;2030
LT3990IDD;/product0/8003654714;Analog Devices;no;1960
LT3999HMSE;/product0/8007978142;Analog Devices;no;2580
LT3999IDD;/product0/8002975675;Analog Devices;no;2430
LT8494IFE;/product0/8010907364;Analog Devices;no;2780
LT8570EMS8E;/product0/8003910904;Analog Devices;no;1670
LT8570IMS8E-1;/product0/8002975597;Analog Devices;no;1820
LT8580EMS8E;/product0/8002975665;Analog Devices;no;1810
LT8580IMS8E;/product0/8004186476;Analog Devices;no;1540
LT8606IMSE;/product0/8017195413;Analog Devices;no;1040
LT8610EMSE;/product0/8002973766;Analog Devices;no;2810
LT8612IUDE;/product0/8002975576;Analog Devices;no;3610
LTC1144CS8;/product0/8002983251;Analog Devices;no;1920
LTC1261CS8-4;/product0/8008600192;Analog Devices;no;1640
LTC1261IS8;/product0/8002987114;Analog Devices;no;1960
LTC1265CS;/product0/8002978159;Analog Devices;no;290
LTC1435AIG;/product0/8002978163;Analog Devices;no;4010
LTC1503CMS8-1.8;/product0/8002978165;Analog Devices;no;710
LTC1550LCMS8-2.5;/product0/8017231274;Analog Devices;no;1110
LTC1550LCMS8-4.1;/product0/8007685283;Analog Devices;no;1640
LTC1624CS8;/product0/8010067034;Analog Devices;no;2160
LTC1707IS8;/product0/8004293905;Analog Devices;no;2180
LTC1735CS;/product0/8012772788;Analog Devices;no;2440
LTC3106EFE;/product0/8002975649;Analog Devices;no;1820
LTC3111HMSE;/product0/8013686531;Analog Devices;no;2800
LTC3114IFE-1;/product0/8002974692;Analog Devices;no;2980
LTC3115EDHD-1;/product0/8002990420;Analog Devices;no;3670
LTC3115EFE-1#PBF, Buck Boost Regulator Buck-Boost 2A, Adjustable, 2000 kHz 20-Pin, TSSOP;/product0/8010241233;Linear;no;2220
LTC3115EFE-2;/product0/8002975502;Analog Devices;no;3740
LTC3122EDE;/product0/8009632427;Analog Devices;no;1750
LTC3126EFE;/product0/8002975921;Analog Devices;no;2780
LTC3126EUFD;/product0/8002975922;Analog Devices;no;5520
LTC3130EMSE;/product0/8002975838;Analog Devices;no;2370
LTC3130EUDC;/product0/8002975873;Analog Devices;no;2390
LTC3245IMSE;/product0/8002975551;Analog Devices;no;2260
LTC3355EUF;/product0/8003161931;Analog Devices;no;2290
LTC3401EMS;/product0/8002978186;Analog Devices;no;1330
LTC3401EMS#TRPBF;/product0/8020927206;Analog Devices;no;1520
LTC3404EMS8;/product0/8002978187;Analog Devices;no;1820
LTC3404MPMS8;/product0/8002987205;Analog Devices;no;2410
LTC3419EDD;/product0/8002983311;Analog Devices;no;1430
LTC3447EDD;/product0/8008300838;Analog Devices;no;1580
LTC3447EDD#PBF, Импульсные регуляторы напряжения I2C Controllable Buck Regulator in DFN;/product0/8007242266;Linear;no;1230
LTC3530EMS;/product0/8002983312;Analog Devices;no;2060
LTC3531EDD;/product0/8002983313;Analog Devices;no;1450
LTC3536EMSE;/product0/8002989825;Analog Devices;no;2010
LTC3600EDD;/product0/8002975650;Analog Devices;no;2020
LTC3601EMSE;/product0/8002987234;Analog Devices;no;1500
LTC3608EWKG;/product0/8002974565;Analog Devices;no;3110
LTC3614IUDD;/product0/8008743202;Analog Devices;no;2770
LTC3616IUDD;/product0/8004156105;Analog Devices;no;2880
LTC3621HMS8E;/product0/8008927246;Analog Devices;no;2190
LTC3624EDD-5;/product0/8002975651;Analog Devices;no;1080
LTC3630EDHC;/product0/8002974694;Analog Devices;no;2270
LTC3630HMSE;/product0/8002975286;Analog Devices;no;2770
LTC3630IMSE;/product0/8002973781;Analog Devices;no;2500
LTC3633IFE;/product0/8027121689;Analog Devices;no;3220
LTC3633IUFD;/product0/8002987239;Analog Devices;no;3310
LTC3636IUFD;/product0/8002976418;Analog Devices;no;3190
LTC3704EMS;/product0/8002983320;Analog Devices;no;1560
LTC3728EG;/product0/8003117032;Analog Devices;no;2340
LTC3777ELXE;/product0/8002976853;Analog Devices;no;5410
LTC3786IUD;/product0/8002987244;Analog Devices;no;2310
LTC3787EGN;/product0/8007314109;Analog Devices;no;2490
LTC3787EUFD;/product0/8002987245;Analog Devices;no;2300
LTC3788IUH;/product0/8002987246;Analog Devices;no;2560
LTC3805HMSE;/product0/8002985590;Analog Devices;no;1340
LTC3807IUDC;/product0/8009431745;Analog Devices;no;2350
LTC3850IGN;/product0/8016773006;Analog Devices;no;980
LTC3851EMSE;/product0/8002983329;Analog Devices;no;1320
LTC3851IGN;/product0/8002983330;Analog Devices;no;1420
LTC3862EFE;/product0/8002983331;Analog Devices;no;2140
LTC3862EFE-1;/product0/8002983332;Analog Devices;no;2400
LTC3863EDE;/product0/8002975553;Analog Devices;no;1620
LTC3863IDE;/product0/8002975554;Analog Devices;no;1780
LTC3878EGN;/product0/8002985592;Analog Devices;no;1370
LTC3886EUKG;/product0/8002975624;Analog Devices;no;3940
LTC3891EFE;/product0/8002987254;Analog Devices;no;2580
LTC3892EFE-1;/product0/8002975046;Analog Devices;no;3470
LTC3892EUH;/product0/8002974360;Analog Devices;no;3140
LTC3892HUH-2;/product0/8003119729;Analog Devices;no;3820
LTC3895EFE;/product0/8002975737;Analog Devices;no;3220
LTC660CS8;/product0/8002983363;Analog Devices;no;2750
LTC6957IMS-3;/product0/8002975644;Analog Devices;no;4180
LTC7800EUDC;/product0/8007963172;Analog Devices;no;2490
LTC7801IFE#PBF;/product0/8014373281;Analog Devices;no;1170
LTC7813HUH;/product0/8002975732;Analog Devices;no;3780
LTM4630AIY#PBF;/product0/8013443901;Analog Devices;no;5950
LTM4637EY;/product0/8002975526;Analog Devices;no;15160
LTM4637IV;/product0/8002975573;Analog Devices;no;17190
LTM4639EY;/product0/8002975592;Analog Devices;no;14290
LTM8020EV;/product0/8002980408;Analog Devices;no;3360
LTM8031IV;/product0/8002987313;Analog Devices;no;4890
LTM8032EV;/product0/8002985598;Analog Devices;no;7260
LTM8032EY;/product0/8002989885;Analog Devices;no;7480
MAX1044CSA+;/product0/8002972123;Analog Devices;no;1290
MAX1044EPA+;/product0/8002972124;Analog Devices;no;970
MAX1044ESA+;/product0/8002972125;Analog Devices;no;850
MAX14572EUD+;/product0/8002975438;Analog Devices;no;2010
MAX1523EUT+;/product0/8007876305;Analog Devices;no;610
MAX16062ETG+;/product0/8002979705;Analog Devices;no;4010
MAX16129UAABA+;/product0/8002975031;Analog Devices;no;1240
MAX1709ESE+;/product0/8002982734;Analog Devices;no;2370
MAX1720EUTG;/product0/8007318861;ON Semiconductor;no;310
MAX1745EUB+;/product0/8002977530;Analog Devices;no;840
MAX17503ATP+;/product0/8002972022;Analog Devices;no;890
MAX1797EUA+;/product0/8002977541;Analog Devices;no;560
MAX1831EEE+;/product0/8002972160;Analog Devices;no;2070
MAX256ASA+;/product0/8007824453;Analog Devices;no;750
MAX2623EUA+;/product0/8004493341;Analog Devices;no;1690
MAX2750EUA+;/product0/8002979748;Analog Devices;no;2000
MAX2752EUA+;/product0/8002972199;Analog Devices;no;990
MAX5026EUT+;/product0/8002977632;Analog Devices;no;500
MAX5035BASA+;/product0/8002977635;Analog Devices;no;1130
MAX639ESA+;/product0/8002972342;Analog Devices;no;3170
MAX6495ATT+;/product0/8002980264;Analog Devices;no;2630
MAX660M;/product0/8002947712;Texas Instruments;no;460
MAX669EUB+;/product0/8002978975;Analog Devices;no;1420
MAX6818EAP+;/product0/8002977669;Analog Devices;no;930
MAX690AEPA+;/product0/8002972383;Analog Devices;no;990
MAX691ACSE+;/product0/8002972385;Analog Devices;no;2030
MAX695EPE+;/product0/8002972390;Analog Devices;no;1730
MAX706EPA+;/product0/8002977675;Analog Devices;no;560
MAX706RESA+;/product0/8018941998;Analog Devices;no;1280
MAX707CUA+;/product0/8002980097;Analog Devices;no;2290
MAX808LESA+;/product0/8003263520;Analog Devices;no;2330
MAX809HTRG;/product0/8003236874;ON Semiconductor;no;280
MAX8216CPD+;/product0/8002978719;Analog Devices;no;780
MAX849ESE+;/product0/8002972607;Analog Devices;no;1640
MAX8546EUB+;/product0/8002977701;Analog Devices;no;630
MAX8556ETE+;/product0/8002977702;Analog Devices;no;600
MAX865EUA+;/product0/8002972625;Analog Devices;no;710
MAX889TESA+;/product0/8002979295;Analog Devices;no;1300
MC33063AD;/product0/8002950773;Texas Instruments;no;140
MC33063AMM;/product0/8027214354;Fulihao;9-11 дней,100 шт.;140
MC33063AP;/product0/8003125734;Texas Instruments;no;220
MC33063AVPG;/product0/8016473108;ON Semiconductor;no;220
MC33167D2TG;/product0/8004257586;ON Semiconductor;no;1880
MC34063;/product0/8029597412;HXY MOSFET;9-11 дней,15 шт.;150
MC34063AD;/product0/8002950795;Texas Instruments;no;130
MC34063AP;/product0/8002947725;Texas Instruments;no;120
MC34063EBN;/product0/8001973523;ST Microelectronics;9-11 дней,261 шт.;230
MCDR1419NP-121K;/product0/8001974499;Sumida;9-11 дней,6 шт.;540
MCP101T-300I/TT;/product0/8007231609;Microchip;no;160
MCP101T-315I/TT;/product0/8002986392;Microchip;no;210
MCP112T-450E/LB;/product0/8002985152;Microchip;no;190
MCP121T-195I/TT;/product0/8004082043;Microchip;no;320
MCP1259-E/UN;/product0/8005427298;Microchip;no;870
MCP16311T-E/MS;/product0/8002972048;Microchip;no;710
MCP1640BT-I/CHY;/product0/8002975116;Microchip;no;390
MCP1640BT-I/MC;/product0/8010107247;Microchip;no;490
